spine,title,year,director,boxset,movie_id,tmdb_id,runtime_min,genre,country,language,popularity,vote_average,vote_count
162,Ratcatcher,1999,Lynne Ramsay,Standalone,ratcatcher-1999,29698,94,Drama,"United Kingdom, France",en,0.8871,7.1,237
161,Under the Roofs of Paris,1930,René Clair,Standalone,under-the-roofs-of-paris-1930,54419,92,"Drama, Romance",France,fr,0.5071,6.577,65
160,À Nous la Liberté,1931,René Clair,Standalone,à-nous-la-liberté-1931,31514,95,"Comedy, Music",France,fr,0.4663,7.004,115
159,Red Beard,1965,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,red-beard-1965,3780,185,Drama,Japan,ja,3.2495,8.139,403
158,The Importance of Being Earnest,1952,Anthony Asquith,Standalone,the-importance-of-being-earnest-1952,20324,95,Comedy,United Kingdom,en,0.9737,7.2,121
157,The Royal Tenenbaums,2001,Wes Anderson,The Wes Anderson Archive,the-royal-tenenbaums-2001,9428,110,"Comedy, Drama",United States of America,en,4.4048,7.46,4941
156,Hearts and Minds,1974,Peter Davis,Standalone,hearts-and-minds-1974,42449,112,"Documentary, War",United States of America,en,0.8454,7.6,93
155,Tokyo Olympiad,1965,Kon Ichikawa,100 Years of Olympic Films,tokyo-olympiad-1965,43618,170,Documentary,Japan,ja,1.0936,7.7,50
154,The Horse's Mouth,1958,Ronald Neame,Standalone,the-horses-mouth-1958,43139,95,Comedy,United Kingdom,en,0.9304,6.7,46
153,General Idi Amin Dada,1974,Barbet Schroeder,Standalone,general-idi-amin-dada-1974,36665,90,Documentary,"France, Switzerland",fr,0.555,7,34
152,George Washington,2000,David Gordon Green,Standalone,george-washington-2000,18292,90,Drama,United States of America,en,0.7099,6.6,121
151,Traffic,2000,Steven Soderbergh,Standalone,traffic-2000,1900,147,"Thriller, Drama, Crime",United States of America,en,7.0939,7.082,2362
150,Bob le Flambeur,1956,Jean-Pierre Melville,Standalone,bob-le-flambeur-1956,26030,103,"Drama, Action, Crime",France,fr,0.8867,7.3,292
149,Juliet of the Spirits,1965,Federico Fellini,Essential Fellini,juliet-of-the-spirits-1965,19120,148,"Comedy, Drama, Fantasy","Italy, France",it,1.0754,7.208,334
148,Ballad of a Soldier,1959,Grigori Chukhrai,Standalone,ballad-of-a-soldier-1959,46592,89,"Drama, Romance, War",Soviet Union,ru,1.232,7.9,214
147,In the Mood for Love,2000,Wong Kar-wai,World of Wong Kar-wai,in-the-mood-for-love-2000,843,99,"Drama, Romance","Hong Kong, France",cn,7.6964,8.1,3192
146,The Cranes Are Flying,1957,Mikhail Kalatozov,Standalone,the-cranes-are-flying-1957,38360,97,"Drama, Romance, War",Soviet Union,ru,3.1038,7.921,444
145,The Firemen's Ball,1967,Miloš Forman,Standalone,the-firemens-ball-1967,38442,73,Comedy,"Czechoslovakia, Italy",cs,1.3846,7.1,247
144,Loves of a Blonde,1965,Miloš Forman,Standalone,loves-of-a-blonde-1965,39387,81,"Comedy, Drama, Romance",Czechoslovakia,cs,0.8402,6.989,189
143,That Obscure Object of Desire,1977,Luis Buñuel,Standalone,that-obscure-object-of-desire-1977,5781,103,"Comedy, Drama, Romance","France, Spain",fr,1.6853,7.446,437
142,The Last Wave,1977,Peter Weir,Standalone,the-last-wave-1977,72277,106,"Drama, Mystery, Horror",Australia,en,1.1858,6.704,211
141,Children of Paradise,1945,Marcel Carné,Standalone,children-of-paradise-1945,2457,190,"Drama, Romance",France,fr,1.5435,8.1,449
140,8½,1963,Federico Fellini,Essential Fellini,8½-1963,422,139,Drama,"Italy, France",it,3.8937,8.11,2495
139,Wild Strawberries,1957,Ingmar Bergman,Ingmar Bergman: Four Masterworks,wild-strawberries-1957,614,91,Drama,Sweden,sv,2.7117,8.082,1782
138,Rashomon,1950,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,rashomon-1950,548,88,"Crime, Drama, Mystery",Japan,ja,5.6058,8.043,2474
137,Notorious,1946,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,notorious-1946,303,103,"Thriller, Romance, Mystery",United States of America,en,3.2734,7.73,1728
136,Spellbound,1945,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,spellbound-1945,4174,111,"Thriller, Mystery, Romance",United States of America,en,1.8364,7.394,960
135,Rebecca,1940,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,rebecca-1940,223,130,"Mystery, Romance, Thriller",United States of America,en,3.6861,7.893,1946
134,Häxan,1922,Benjamin Christensen,Standalone,häxan-1922,57283,105,"Documentary, Horror, History",Sweden,sv,1.3187,7.6,428
133,The Vanishing,1988,George Sluizer,Standalone,the-vanishing-1988,8740,106,"Thriller, Mystery","Netherlands, France, Germany",nl,3.1112,7.438,787
132,The Ruling Class,1972,Peter Medak,Standalone,the-ruling-class-1972,30892,154,"Comedy, Drama",United Kingdom,en,1.5878,6.4,94
131,Closely Watched Trains,1966,Jiří Menzel,Standalone,closely-watched-trains-1966,789,93,"Comedy, Drama, War",Czechoslovakia,cs,0.8946,7.206,264
130,The Shop on Main Street,1965,Elmar Klos & Ján Kadár,Standalone,the-shop-on-main-street-1965,25905,128,"Drama, War",Czechoslovakia,sk,0.9437,7.093,226
129,Le Trou,1960,Jacques Becker,Standalone,le-trou-1960,29259,132,"Drama, Thriller, Crime","France, Italy",fr,4.5078,8.257,559
128,Carl Th. Dreyer: My Metier,1995,Torben Skjodt Jensen,Carl Theodor Dreyer Box Set,carl-th-dreyer-my-metier-1995,66133,96,Documentary,Denmark,da,0.4984,5.9,26
127,Gertrud,1964,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,gertrud-1964,34181,119,"Drama, Romance",Denmark,da,1.2283,7.215,172
126,Ordet,1955,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,ordet-1955,48035,125,Drama,Denmark,da,1.4252,7.939,408
125,Day of Wrath,1943,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,day-of-wrath-1943,41391,97,"Drama, History",Denmark,da,2.2941,7.978,249
123,Grey Gardens,1975,David Maysles & Albert Maysles & Muffie Meyer & Susan Froemke & Ellen Hovde,Standalone,grey-gardens-1975,17346,95,Documentary,United States of America,en,0.9224,7.308,245
122,Salesman,1969,David Maysles & Albert Maysles & Charlotte Zwerin,Standalone,salesman-1969,27375,90,Documentary,United States of America,en,1.2313,7.137,95
121,Billy Liar,1963,John Schlesinger,10 Years of Rialto Pictures,billy-liar-1963,26535,98,"Comedy, Romance, Drama",United Kingdom,en,1.043,6.8,124
120,How to Get Ahead in Advertising,1989,Bruce Robinson,Standalone,how-to-get-ahead-in-advertising-1989,14776,95,"Fantasy, Comedy, Drama",United Kingdom,en,1.0801,6.2,104
119,Withnail & I,1987,Bruce Robinson,Standalone,withnail-i-1987,13446,108,"Comedy, Drama","United Kingdom, Canada",en,2.4831,7.2,613
118,Sullivan's Travels,1941,Preston Sturges,Standalone,sullivans-travels-1941,16305,91,"Comedy, Romance, Adventure",United States of America,en,1.781,7.4,503
117,Diary of a Chambermaid,1964,Luis Buñuel,Standalone,diary-of-a-chambermaid-1964,36245,97,"Drama, Comedy","France, Italy",fr,1.1314,7.1,229
116,The Hidden Fortress,1958,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-hidden-fortress-1958,1059,139,"Drama, Action, Adventure",Japan,ja,2.6081,7.976,687
115,Rififi,1955,Jules Dassin,10 Years of Rialto Pictures,rififi-1955,934,118,"Crime, Thriller, Drama",France,fr,1.8497,7.773,629
114,My Man Godfrey,1936,Gregory La Cava,Standalone,my-man-godfrey-1936,13562,95,Comedy,United States of America,en,1.2352,7.575,386
113,Big Deal on Madonna Street,1958,Mario Monicelli,Standalone,big-deal-on-madonna-street-1958,24382,106,"Comedy, Crime",Italy,it,1.426,8.086,771
112,PlayTime,1967,Jacques Tati,Standalone,playtime-1967,10227,115,Comedy,"France, Italy",fr,1.7642,7.7,651
111,Mon Oncle,1958,Jacques Tati,Standalone,mon-oncle-1958,427,118,Comedy,"France, Italy",fr,1.246,7.4,608
110,Monsieur Hulot's Holiday,1953,Jacques Tati,Standalone,monsieur-hulots-holiday-1953,778,87,Comedy,France,fr,0.9918,6.9,517
109,The Scarlet Empress,1934,Josef von Sternberg,Standalone,the-scarlet-empress-1934,31527,104,"Drama, History, Romance",United States of America,en,1.1058,6.9,141
108,The Rock,1996,Michael Bay,Standalone,the-rock-1996,9802,137,"Action, Adventure, Thriller",United States of America,en,7.337,7.139,5109
107,Mona Lisa,1986,Neil Jordan,Standalone,mona-lisa-1986,10002,105,"Crime, Drama, Romance, Thriller",United Kingdom,en,1.577,6.898,288
106,Coup de Torchon,1981,Bertrand Tavernier,Standalone,coup-de-torchon-1981,35797,128,"Comedy, Crime, Drama",France,fr,1.2815,7.002,212
105,Spartacus,1960,Stanley Kubrick,Standalone,spartacus-1960,967,197,"History, War, Drama, Adventure",United States of America,en,5.6963,7.532,2343
104,Double Suicide,1969,Masahiro Shinoda,Standalone,double-suicide-1969,45713,105,"Drama, Romance",Japan,ja,1.9219,6.86,57
103,The Lady Eve,1941,Preston Sturges,Standalone,the-lady-eve-1941,3086,97,"Comedy, Romance",United States of America,en,1.5356,7.2,390
102,The Discreet Charm of the Bourgeoisie,1972,Luis Buñuel,10 Years of Rialto Pictures,the-discreet-charm-of-the-bourgeoisie-1972,4593,101,Comedy,France,fr,2.4382,7.452,899
101,Cries and Whispers,1972,Ingmar Bergman,Standalone,cries-and-whispers-1972,10238,95,Drama,Sweden,sv,1.2994,7.9,768
100,Beastie Boys: Video Anthology,2000,Spike Jonze Tamra Davis Adam Bernstein Adam Yauch Evan Bernard Ari Marcropoulos David Perez Shadi,Standalone,beastie-boys-video-anthology-2000,283462,65,"Documentary, Music",United States of America,en,0.77,7.2,23
99,Gimme Shelter,1970,Albert Maysles & David Maysles & Charlotte Zwerin,Standalone,gimme-shelter-1970,132,92,"Documentary, Music",United States of America,en,1.7192,7.309,191
98,L'Avventura,1960,Michelangelo Antonioni,Standalone,lavventura-1960,5165,144,"Drama, Mystery, Romance","France, Italy",it,1.8107,7.535,748
97,Do the Right Thing,1989,Spike Lee,Standalone,do-the-right-thing-1989,925,120,Drama,United States of America,en,3.9945,7.761,1960
96,Written on the Wind,1956,Douglas Sirk,Standalone,written-on-the-wind-1956,69605,99,"Drama, Romance",United States of America,en,1.3107,6.9,267
95,All That Heaven Allows,1955,Douglas Sirk,Standalone,all-that-heaven-allows-1955,43316,89,"Drama, Romance",United States of America,en,1.4004,7.4,328
94,I Know Where I'm Going!,1945,Michael Powell & Emeric Pressburger,Standalone,i-know-where-im-going-1945,56137,91,"Romance, Drama, Comedy",United Kingdom,en,1.7253,7.1,164
93,Black Narcissus,1947,Michael Powell & Emeric Pressburger,Standalone,black-narcissus-1947,16391,100,Drama,United Kingdom,en,1.3354,7.5,542
92,Fiend Without a Face,1958,Arthur Crabtree,Standalone,fiend-without-a-face-1958,29347,74,"Horror, Science Fiction",United Kingdom,en,1.0148,6,88
91,The Blob,1958,Irvin S. Yeaworth,Standalone,the-blob-1958,8851,82,"Horror, Science Fiction",United States of America,en,3.5881,6.218,648
90,Kwaidan,1964,Masaki Kobayashi,Standalone,kwaidan-1964,30959,183,"Horror, Fantasy, Drama",Japan,ja,3.4366,7.723,444
89,Sisters,1972,Brian De Palma,Standalone,sisters-1972,22307,93,"Thriller, Horror, Mystery",United States of America,en,1.9673,6.707,434
88,"Ivan the Terrible, Part II: The Boyars' Plot",1946,Sergei Eisenstein,Standalone,ivan-the-terrible-part-ii-the-boyars-plot-1946,43118,82,"History, Drama",Soviet Union,ru,1.5766,7.322,171
88,"Ivan the Terrible, Part I",1944,Sergei Eisenstein,Eisenstein: The Sound Years,ivan-the-terrible-part-i-1944,9797,95,"Drama, History",Soviet Union,ru,2.1629,7.289,225
87,Alexander Nevsky,1938,Sergei Eisenstein,Standalone,alexander-nevsky-1938,10235,109,"Drama, History, War",Soviet Union,ru,1.2943,7,231
85,Pygmalion,1938,Anthony Asquith & Leslie Howard,Standalone,pygmalion-1938,25016,96,"Comedy, Drama, Romance",United Kingdom,en,1.0343,7.006,158
84,Good Morning,1959,Yasujirō Ozu,Standalone,good-morning-1959,28276,94,"Comedy, Family, Drama",Japan,ja,3.9182,7.7,308
83,The Harder They Come,1972,Perry Henzell,Standalone,the-harder-they-come-1972,7514,103,"Crime, Drama, Music",Jamaica,en,0.9136,6.541,122
82,Hamlet,1948,Laurence Olivier,Standalone,hamlet-1948,23383,153,Drama,United Kingdom,en,1.873,7.44,285
81,Variety Lights,1950,Federico Fellini & Alberto Lattuada,Essential Fellini,variety-lights-1950,43389,93,"Drama, Comedy",Italy,it,0.7665,6.9,100
80,The Element of Crime,1984,Lars von Trier,Lars von Trier’s Europe Trilogy,the-element-of-crime-1984,9063,104,"Crime, Drama, Science Fiction",Denmark,da,1.3641,6.347,222
79,The Dentist,1932,Leslie Pearce,W. C. Fields—Six Short Films,the-dentist-1932,52279,21,Comedy,United States of America,en,0.4789,5.8,39
79,The Barber Shop,1933,Arthur Ripley,W. C. Fields—Six Short Films,the-barber-shop-1933,52283,21,Comedy,United States of America,en,0.4229,6.304,23
79,The Fatal Glass of Beer,1933,Clyde Buckman,W. C. Fields—Six Short Films,the-fatal-glass-of-beer-1933,52280,19,Comedy,United States of America,en,0.5246,5.9,47
79,The Pharmacist,1933,Arthur Ripley,W. C. Fields—Six Short Films,the-pharmacist-1933,52282,20,Comedy,United States of America,en,0.1628,5.8,31
79,The Golf Specialist,1930,Monte Brice,W. C. Fields—Six Short Films,the-golf-specialist-1930,37358,20,Comedy,United States of America,en,0.4371,5.235,34
79,Pool Sharks,1915,Edwin Middleton,W. C. Fields—Six Short Films,pool-sharks-1915,52276,10,Comedy,United States of America,en,0.1879,5.244,41
78,The Bank Dick,1940,Edward Cline,Standalone,the-bank-dick-1940,911,72,Comedy,United States of America,en,1.0338,6.492,127
77,...And God Created Woman,1956,Roger Vadim,Standalone,and-god-created-woman-1956,8420,92,"Drama, Romance",France,fr,1.707,6.1,258
76,Brief Encounter,1945,David Lean,David Lean Directs Noël Coward,brief-encounter-1945,851,86,"Drama, Romance",United Kingdom,en,2.7157,7.7,695
75,Chasing Amy,1997,Kevin Smith,Standalone,chasing-amy-1997,2255,114,"Comedy, Drama, Romance",United States of America,en,2.6026,6.763,1514
74,Vagabond,1985,Agnès Varda,4 by Agnès Varda,vagabond-1985,44018,106,Drama,France,fr,1.9776,7.3,358
73,Cléo from 5 to 7,1962,Agnès Varda,4 by Agnès Varda,cléo-from-5-to-7-1962,499,90,Drama,"France, Italy",fr,3.5415,7.655,764
72,Le Million,1931,René Clair,Standalone,le-million-1931,32317,83,"Comedy, Music",France,fr,0.7297,6.856,87
71,The Magic Flute,1975,Ingmar Bergman,Standalone,the-magic-flute-1975,44864,134,"Music, Romance, Fantasy",Sweden,sv,1.9875,7.184,98
70,The Last Temptation of Christ,1988,Martin Scorsese,Standalone,the-last-temptation-of-christ-1988,11051,164,Drama,"United States of America, Canada",en,3.6974,7.2,1172
69,Testament of Orpheus,1960,Jean Cocteau,The Orphic Trilogy,testament-of-orpheus-1960,36878,80,Fantasy,France,fr,1.1825,7.649,124
68,Orpheus,1950,Jean Cocteau,The Orphic Trilogy,orpheus-1950,4558,95,"Romance, Fantasy, Drama",France,fr,2.7508,7.7,287
67,The Blood of a Poet,1932,Jean Cocteau,The Orphic Trilogy,the-blood-of-a-poet-1932,36877,55,Fantasy,France,fr,0.6096,7.1,190
65,Rushmore,1998,Wes Anderson,The Wes Anderson Archive,rushmore-1998,11545,93,"Comedy, Drama",United States of America,en,3.9684,7.394,2691
64,The Third Man,1949,Carol Reed,10 Years of Rialto Pictures,the-third-man-1949,1092,105,"Thriller, Mystery",United Kingdom,en,4.2192,7.904,2068
63,Carnival of Souls,1962,Herk Harvey,Standalone,carnival-of-souls-1962,16093,78,"Horror, Mystery, Fantasy",United States of America,en,2.5661,6.9,526
62,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,Standalone,the-passion-of-joan-of-arc-1928,780,81,"Drama, History",France,fr,2.0023,7.983,1072
61,Life of Brian,1979,Terry Gilliam,Standalone,life-of-brian-1979,583,94,Comedy,United Kingdom,en,5.492,7.758,4855
60,Autumn Sonata,1978,Ingmar Bergman,Standalone,autumn-sonata-1978,12761,93,Drama,"Germany, Sweden, United Kingdom",sv,3.3597,8,689
59,The Night Porter,1974,Liliana Cavani,Standalone,the-night-porter-1974,26648,118,"War, Drama, Romance","Italy, France",it,2.3258,6.722,379
58,Peeping Tom,1960,Michael Powell,Standalone,peeping-tom-1960,11167,101,"Horror, Thriller, Drama",United Kingdom,en,2.3543,7.443,891
57,Charade,1963,Stanley Donen,Standalone,charade-1963,4808,113,"Comedy, Mystery, Romance","United Kingdom, United States of America",en,3.262,7.661,1508
56,The 39 Steps,1935,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,the-39-steps-1935,260,86,"Mystery, Thriller",United Kingdom,en,1.5648,7.33,1034
55,The Unbearable Lightness of Being,1988,Philip Kaufman,Standalone,the-unbearable-lightness-of-being-1988,10644,171,"Drama, Romance",United States of America,en,2.1932,6.9,508
54,For All Mankind,1989,Al Reinert,Standalone,for-all-mankind-1989,20423,80,"Documentary, History",United States of America,en,0.9605,7.8,155
53,Sanjuro,1962,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,sanjuro-1962,11712,96,"Drama, Action, Comedy",Japan,ja,3.2408,8,705
52,Yojimbo,1961,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,yojimbo-1961,11878,110,"Drama, Thriller",Japan,ja,3.8539,8.083,1656
51,Brazil,1985,Terry Gilliam,Standalone,brazil-1985,68,143,"Comedy, Science Fiction","United Kingdom, United States of America",en,4.7107,7.668,3643
50,And the Ship Sails On,1983,Federico Fellini,Essential Fellini,and-the-ship-sails-on-1983,5622,129,"Comedy, Drama","France, Italy",it,1.728,7.205,161
49,Nights of Cabiria,1957,Federico Fellini,Essential Fellini,nights-of-cabiria-1957,19426,110,Drama,"Italy, France",it,1.5574,7.991,849
48,Black Orpheus,1959,Marcel Camus,Standalone,black-orpheus-1959,40423,100,"Drama, Romance","Brazil, France, Italy",pt,1.9147,6.983,234
47,Insomnia,1997,Erik Skjoldbjærg,Standalone,insomnia-1997,26610,96,"Thriller, Crime, Mystery",Norway,no,1.5045,7.03,313
46,The Most Dangerous Game,1932,Ernest B. Schoedsack & Irving Pichel,Standalone,the-most-dangerous-game-1932,1994,63,"Thriller, Adventure, Horror, Action",United States of America,en,0.9833,6.9,300
45,Taste of Cherry,1997,Abbas Kiarostami,Standalone,taste-of-cherry-1997,30020,99,Drama,"Iran, France",fa,2.1058,7.685,691
44,The Red Shoes,1948,Michael Powell & Emeric Pressburger,Standalone,the-red-shoes-1948,19542,133,"Drama, Romance",United Kingdom,en,1.7748,8,735
43,Lord of the Flies,1963,Peter Brook,Standalone,lord-of-the-flies-1963,9960,92,"Drama, Adventure, Thriller",United Kingdom,en,2.4961,6.688,564
42,Fishing with John,1991,John Lurie,Standalone,fishing-with-john-1991,NA,NA,NA,NA,NA,NA,NA
41,Henry V,1944,Laurence Olivier,Standalone,henry-v-1944,22638,137,"History, Drama, War",United Kingdom,en,1.2054,6.683,131
40,Armageddon,1998,Michael Bay,Standalone,armageddon-1998,95,151,"Action, Thriller, Science Fiction, Adventure",United States of America,en,8.4666,6.83,8464
39,Tokyo Drifter,1966,Seijun Suzuki,Standalone,tokyo-drifter-1966,45706,83,"Thriller, Crime, Action",Japan,ja,2.0489,7.088,204
38,Branded to Kill,1967,Seijun Suzuki,Standalone,branded-to-kill-1967,17905,91,"Thriller, Crime, Action",Japan,ja,2.0826,7.183,251
37,Time Bandits,1981,Terry Gilliam,Standalone,time-bandits-1981,36819,116,"Family, Fantasy, Science Fiction, Adventure, Comedy",United Kingdom,en,2.561,6.6,1130
36,The Wages of Fear,1953,Henri-Georges Clouzot,Standalone,the-wages-of-fear-1953,204,153,"Drama, Thriller, Adventure","France, Italy",fr,2.0705,8.006,1061
35,Diabolique,1955,Henri-Georges Clouzot,Standalone,diabolique-1955,827,118,"Thriller, Mystery",France,fr,1.9307,7.899,1079
34,Andrei Rublev,1966,Andrei Tarkovsky,Standalone,andrei-rublev-1966,895,183,"Drama, History",Soviet Union,ru,3.7715,7.962,930
33,Nanook of the North,1922,Robert Flaherty,Standalone,nanook-of-the-north-1922,669,79,"Documentary, Drama","United States of America, France",en,1.5369,7.08,323
32,Oliver Twist,1948,David Lean,Standalone,oliver-twist-1948,10949,121,"Drama, Adventure, Crime, Comedy",United Kingdom,en,2.2073,7.6,250
