spine,title,year,director,boxset,movie_id,imdb_rating,metascore
230,3 Women,1977,Robert Altman,Standalone,3-women-1977,7.7,82
229,Scenes from a Marriage,1974,Ingmar Bergman,Standalone,scenes-from-a-marriage-1974,8.3,NA
229,Scenes from a Marriage,1973,Ingmar Bergman,Standalone,scenes-from-a-marriage-1973,8.5,NA
228,Salvatore Giuliano,1962,Francesco Rosi,Standalone,salvatore-giuliano-1962,7.3,NA
227,Le Corbeau,1943,Henri-Georges Clouzot,Standalone,le-corbeau-1943,7.8,NA
226,Onibaba,1964,Kaneto Shindo,Standalone,onibaba-1964,7.8,NA
225,Tunes of Glory,1960,Ronald Neame,Standalone,tunes-of-glory-1960,7.5,NA
224,Pickup on South Street,1953,Samuel Fuller,Standalone,pickup-on-south-street-1953,7.6,NA
223,Maîtresse,1976,Barbet Schroeder,Standalone,maîtresse-1976,NA,NA
222,Diary of a Country Priest,1951,Robert Bresson,Standalone,diary-of-a-country-priest-1951,7.7,NA
221,Ikiru,1952,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,ikiru-1952,8.3,92
220,Naked Lunch,1991,David Cronenberg,Standalone,naked-lunch-1991,6.9,67
219,La Strada,1954,Federico Fellini,Essential Fellini,la-strada-1954,8,NA
218,Le Cercle Rouge,1970,Jean-Pierre Melville,Standalone,le-cercle-rouge-1970,7.9,92
217,Tokyo Story,1953,Yasujirō Ozu,Standalone,tokyo-story-1953,8.1,100
216,The Rules of the Game,1939,Jean Renoir,Standalone,the-rules-of-the-game-1939,7.9,99
215,Knife in the Water,1962,Roman Polanski,Standalone,knife-in-the-water-1962,7.4,83
214,All That Money Can Buy,1941,William Dieterle,Standalone,all-that-money-can-buy-1941,NA,NA
213,Richard III,1955,Laurence Olivier,Standalone,richard-iii-1955,7.3,88
212,Ingmar Bergman Makes a Movie,1963,Vilgot Sjöman,Standalone,ingmar-bergman-makes-a-movie-1963,7.7,NA
211,The Silence,1963,Ingmar Bergman,A Film Trilogy by Ingmar Bergman,the-silence-1963,7.7,NA
210,Winter Light,1963,Ingmar Bergman,A Film Trilogy by Ingmar Bergman,winter-light-1963,8,NA
209,Through a Glass Darkly,1961,Ingmar Bergman,A Film Trilogy by Ingmar Bergman,through-a-glass-darkly-1961,7.9,84
207,The Pornographers,1966,Shohei Imamura,Standalone,the-pornographers-1966,7.2,NA
206,Lola,1981,Rainer Werner Fassbinder,The BRD Trilogy,lola-1981,7.4,NA
205,Veronika Voss,1982,Rainer Werner Fassbinder,The BRD Trilogy,veronika-voss-1982,7.6,NA
204,The Marriage of Maria Braun,1979,Rainer Werner Fassbinder,The BRD Trilogy,the-marriage-of-maria-braun-1979,7.7,NA
202,Indiscretion of an American Wife,1953,Vittorio De Sica,Standalone,indiscretion-of-an-american-wife-1953,NA,NA
201,Umberto D.,1952,Vittorio De Sica,Standalone,umberto-d-1952,8.1,92
200,The Honeymoon Killers,1970,Leonard Kastle,Standalone,the-honeymoon-killers-1970,7,82
199,Schizopolis,1996,Steven Soderbergh,Standalone,schizopolis-1996,6.7,44
198,Ali: Fear Eats the Soul,1974,Rainer Werner Fassbinder,Standalone,ali-fear-eats-the-soul-1974,8,NA
197,Night and Fog,1956,Alain Resnais,Standalone,night-and-fog-1956,8.6,NA
196,Hiroshima Mon Amour,1959,Alain Resnais,Standalone,hiroshima-mon-amour-1959,7.8,NA
195,The Fiancés,1963,Ermanno Olmi,Standalone,the-fiancés-1963,7.6,NA
194,Il Posto,1961,Ermanno Olmi,Standalone,il-posto-1961,7.9,NA
193,Jenny Lamour,1947,Henri-Georges Clouzot,Standalone,jenny-lamour-1947,7.7,89
192,Coup de Grâce,1976,Volker Schlöndorff,Standalone,coup-de-grâce-1976,6.9,NA
191,Jubilee,1978,Derek Jarman,Standalone,jubilee-1978,5.9,79
190,Throne of Blood,1957,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,throne-of-blood-1957,8,NA
189,The White Sheik,1952,Federico Fellini,Essential Fellini,the-white-sheik-1952,7.2,NA
188,Love on the Run,1979,François Truffaut,The Adventures of Antoine Doinel,love-on-the-run-1979,7,NA
187,Bed and Board,1970,François Truffaut,The Adventures of Antoine Doinel,bed-and-board-1970,NA,NA
186,Stolen Kisses,1968,François Truffaut,The Adventures of Antoine Doinel,stolen-kisses-1968,7.5,NA
184,Lovesong,2001,Stan Brakhage,By Brakhage: An Anthology Volume One,lovesong-2001,6.2,NA
184,Comingled Containers,1996,Stan Brakhage,By Brakhage: An Anthology Volume One,comingled-containers-1996,NA,NA
184,The Dark Tower,1999,Stan Brakhage,By Brakhage: An Anthology Volume One,the-dark-tower-1999,5.7,NA
184,Crack Glass Eulogy,1991,Stan Brakhage,By Brakhage: An Anthology Volume One,crack-glass-eulogy-1991,NA,NA
184,Stellar,1993,Stan Brakhage,By Brakhage: An Anthology Volume One,stellar-1993,6.4,NA
184,Study in Color and Black and White,1993,Stan Brakhage,By Brakhage: An Anthology Volume One,study-in-color-and-black-and-white-1993,4.9,NA
184,Black Ice,1994,Stan Brakhage,By Brakhage: An Anthology Volume One,black-ice-1994,6.4,NA
184,Untitled (For Marilyn),1992,Stan Brakhage,By Brakhage: An Anthology Volume One,untitled-for-marilyn-1992,NA,NA
184,Delicacies of Molten Horror Synapse,1991,Stan Brakhage,By Brakhage: An Anthology Volume One,delicacies-of-molten-horror-synapse-1991,5.9,NA
184,Glaze of Cathexis,1990,Stan Brakhage,By Brakhage: An Anthology Volume One,glaze-of-cathexis-1990,5.7,NA
184,Rage Net,1988,Stan Brakhage,By Brakhage: An Anthology Volume One,rage-net-1988,5.8,NA
184,Night Music,1986,Stan Brakhage,By Brakhage: An Anthology Volume One,night-music-1986,6,NA
184,The Dante Quartet,1987,Stan Brakhage,By Brakhage: An Anthology Volume One,the-dante-quartet-1987,6.8,NA
184,I... Dreaming,1988,Stan Brakhage,By Brakhage: An Anthology Volume One,i-dreaming-1988,5.9,NA
184,Kindering,1987,Stan Brakhage,By Brakhage: An Anthology Volume One,kindering-1987,5.4,NA
184,The Stars Are Beautiful,1974,Stan Brakhage,By Brakhage: An Anthology Volume One,the-stars-are-beautiful-1974,5.5,NA
184,The Garden of Earthly Delights,1981,Stan Brakhage,By Brakhage: An Anthology Volume One,the-garden-of-earthly-delights-1981,6.4,NA
184,The Wold-Shadow,1972,Stan Brakhage,By Brakhage: An Anthology Volume One,the-woldshadow-1972,NA,NA
184,Eye Myth,1967,Stan Brakhage,By Brakhage: An Anthology Volume One,eye-myth-1967,NA,NA
184,Mothlight,1963,Stan Brakhage,By Brakhage: An Anthology Volume One,mothlight-1963,6.2,NA
184,Window Water Baby Moving,1959,Stan Brakhage,By Brakhage: An Anthology Volume One,window-water-baby-moving-1959,7.5,NA
184,Cat's Cradle,1959,Stan Brakhage,By Brakhage: An Anthology Volume One,cats-cradle-1959,5.9,NA
184,The Act of Seeing with One's Own Eyes,1972,Stan Brakhage,By Brakhage: An Anthology Volume One,the-act-of-seeing-with-ones-own-eyes-1972,NA,NA
184,Dog Star Man: Part IV,1964,Stan Brakhage,By Brakhage: An Anthology Volume One,dog-star-man-part-iv-1964,6.3,NA
184,Dog Star Man: Part III,1964,Stan Brakhage,By Brakhage: An Anthology Volume One,dog-star-man-part-iii-1964,6.3,NA
184,Dog Star Man: Part II,1964,Stan Brakhage,By Brakhage: An Anthology Volume One,dog-star-man-part-ii-1964,NA,NA
184,Dog Star Man: Part I,1963,Stan Brakhage,By Brakhage: An Anthology Volume One,dog-star-man-part-i-1963,NA,NA
184,Prelude: Dog Star Man,1962,Stan Brakhage,By Brakhage: An Anthology Volume One,prelude-dog-star-man-1962,6.3,NA
184,Wedlock House: An Intercourse,1959,Stan Brakhage,By Brakhage: An Anthology Volume One,wedlock-house-an-intercourse-1959,6.2,NA
184,Desistfilm,1954,Stan Brakhage,By Brakhage: An Anthology Volume One,desistfilm-1954,5.8,NA
183,Les Dames du bois de Boulogne,1945,Robert Bresson,Standalone,les-dames-du-bois-de-boulogne-1945,NA,NA
182,Straw Dogs,1971,Sam Peckinpah,Standalone,straw-dogs-1971,7.4,75
181,I Am Curious (Blue),1968,Vilgot Sjöman,I Am Curious... Box Set,i-am-curious-blue-1968,6,NA
180,I Am Curious (Yellow),1967,Vilgot Sjöman,I Am Curious... Box Set,i-am-curious-yellow-1967,6,NA
178,My Life as a Dog,1985,Lasse Hallström,Standalone,my-life-as-a-dog-1985,7.6,82
177,The Lost Honor of Katharina Blum,1975,Margarethe von Trotta & Volker Schlöndorff,Standalone,the-lost-honor-of-katharina-blum-1975,7.3,NA
176,The Killers,1964,Don Siegel,Standalone,the-killers-1964,7,72
176,The Killers,1946,Robert Siodmak,Standalone,the-killers-1946,7.7,NA
175,Fear and Loathing in Las Vegas,1998,Terry Gilliam,Standalone,fear-and-loathing-in-las-vegas-1998,7.5,41
174,Band of Outsiders,1964,Jean-Luc Godard,10 Years of Rialto Pictures,band-of-outsiders-1964,7.6,93
173,The Life and Death of Colonel Blimp,1943,Michael Powell & Emeric Pressburger,Standalone,the-life-and-death-of-colonel-blimp-1943,8,NA
172,Pépé le Moko,1937,Julien Duvivier,Standalone,pépé-le-moko-1937,7.6,98
171,Contempt,1963,Jean-Luc Godard,Standalone,contempt-1963,7.4,NA
170,Trouble in Paradise,1932,Ernst Lubitsch,Standalone,trouble-in-paradise-1932,7.9,NA
169,Shake! Otis at Monterey,1987,D.A. Pennebaker,The Complete Monterey Pop Festival,shake-otis-at-monterey-1987,7.9,NA
169,Jimi Plays Monterey,1986,D.A. Pennebaker,The Complete Monterey Pop Festival,jimi-plays-monterey-1986,8.1,NA
168,Monterey Pop,1968,D.A. Pennebaker,The Complete Monterey Pop Festival,monterey-pop-1968,7.9,77
166,Down by Law,1986,Jim Jarmusch,Standalone,down-by-law-1986,7.7,75
165,Man Bites Dog,1992,Rémy Belvaux & André Bonzel & Benoît Poelvoorde,Standalone,man-bites-dog-1992,7.4,67
164,Solaris,1972,Andrei Tarkovsky,Standalone,solaris-1972,7.9,93
163,Hopscotch,1980,Ronald Neame,Standalone,hopscotch-1980,7.1,NA
162,Ratcatcher,1999,Lynne Ramsay,Standalone,ratcatcher-1999,7.5,77
161,Under the Roofs of Paris,1930,René Clair,Standalone,under-the-roofs-of-paris-1930,7,NA
160,À Nous la Liberté,1931,René Clair,Standalone,à-nous-la-liberté-1931,NA,NA
159,Red Beard,1965,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,red-beard-1965,8.3,90
158,The Importance of Being Earnest,1952,Anthony Asquith,Standalone,the-importance-of-being-earnest-1952,7.4,NA
157,The Royal Tenenbaums,2001,Wes Anderson,The Wes Anderson Archive,the-royal-tenenbaums-2001,7.6,76
156,Hearts and Minds,1974,Peter Davis,Standalone,hearts-and-minds-1974,8.2,68
155,Tokyo Olympiad,1965,Kon Ichikawa,100 Years of Olympic Films,tokyo-olympiad-1965,7.8,NA
154,The Horse's Mouth,1958,Ronald Neame,Standalone,the-horses-mouth-1958,6.9,NA
153,General Idi Amin Dada,1974,Barbet Schroeder,Standalone,general-idi-amin-dada-1974,7.3,NA
152,George Washington,2000,David Gordon Green,Standalone,george-washington-2000,7.2,82
151,Traffic,2000,Steven Soderbergh,Standalone,traffic-2000,7.5,86
150,Bob le Flambeur,1956,Jean-Pierre Melville,Standalone,bob-le-flambeur-1956,7.6,80
149,Juliet of the Spirits,1965,Federico Fellini,Essential Fellini,juliet-of-the-spirits-1965,7.4,84
148,Ballad of a Soldier,1959,Grigori Chukhrai,Standalone,ballad-of-a-soldier-1959,8.2,NA
147,In the Mood for Love,2000,Wong Kar-wai,World of Wong Kar-wai,in-the-mood-for-love-2000,8,87
146,The Cranes Are Flying,1957,Mikhail Kalatozov,Standalone,the-cranes-are-flying-1957,8.3,76
145,The Firemen's Ball,1967,Miloš Forman,Standalone,the-firemens-ball-1967,7.4,NA
144,Loves of a Blonde,1965,Miloš Forman,Standalone,loves-of-a-blonde-1965,7.4,NA
143,That Obscure Object of Desire,1977,Luis Buñuel,Standalone,that-obscure-object-of-desire-1977,7.8,84
142,The Last Wave,1977,Peter Weir,Standalone,the-last-wave-1977,6.9,85
141,Children of Paradise,1945,Marcel Carné,Standalone,children-of-paradise-1945,8.3,96
140,8½,1963,Federico Fellini,Essential Fellini,8½-1963,8,93
139,Wild Strawberries,1957,Ingmar Bergman,Ingmar Bergman: Four Masterworks,wild-strawberries-1957,8.1,88
138,Rashomon,1950,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,rashomon-1950,8.1,98
137,Notorious,1946,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,notorious-1946,7.9,100
136,Spellbound,1945,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,spellbound-1945,7.5,78
135,Rebecca,1940,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,rebecca-1940,8.1,86
134,Häxan,1922,Benjamin Christensen,Standalone,häxan-1922,7.6,NA
133,The Vanishing,1988,George Sluizer,Standalone,the-vanishing-1988,7.7,NA
132,The Ruling Class,1972,Peter Medak,Standalone,the-ruling-class-1972,7.2,NA
131,Closely Watched Trains,1966,Jiří Menzel,Standalone,closely-watched-trains-1966,7.6,NA
130,The Shop on Main Street,1965,Elmar Klos & Ján Kadár,Standalone,the-shop-on-main-street-1965,8.2,NA
129,Le Trou,1960,Jacques Becker,Standalone,le-trou-1960,8.5,NA
128,Carl Th. Dreyer: My Metier,1995,Torben Skjodt Jensen,Carl Theodor Dreyer Box Set,carl-th-dreyer-my-metier-1995,6.7,NA
127,Gertrud,1964,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,gertrud-1964,7.3,NA
126,Ordet,1955,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,ordet-1955,8.2,NA
125,Day of Wrath,1943,Carl Theodor Dreyer,Carl Theodor Dreyer Box Set,day-of-wrath-1943,8.1,NA
123,Grey Gardens,1975,David Maysles & Albert Maysles & Muffie Meyer & Susan Froemke & Ellen Hovde,Standalone,grey-gardens-1975,7.5,83
122,Salesman,1969,David Maysles & Albert Maysles & Charlotte Zwerin,Standalone,salesman-1969,7.7,80
121,Billy Liar,1963,John Schlesinger,10 Years of Rialto Pictures,billy-liar-1963,7.2,82
120,How to Get Ahead in Advertising,1989,Bruce Robinson,Standalone,how-to-get-ahead-in-advertising-1989,6.8,NA
119,Withnail & I,1987,Bruce Robinson,Standalone,withnail-i-1987,NA,NA
118,Sullivan's Travels,1941,Preston Sturges,Standalone,sullivans-travels-1941,7.9,89
117,Diary of a Chambermaid,1964,Luis Buñuel,Standalone,diary-of-a-chambermaid-1964,7.4,NA
116,The Hidden Fortress,1958,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-hidden-fortress-1958,8,89
115,Rififi,1955,Jules Dassin,10 Years of Rialto Pictures,rififi-1955,8.1,97
114,My Man Godfrey,1936,Gregory La Cava,Standalone,my-man-godfrey-1936,7.9,82
113,Big Deal on Madonna Street,1958,Mario Monicelli,Standalone,big-deal-on-madonna-street-1958,7.9,NA
112,PlayTime,1967,Jacques Tati,Standalone,playtime-1967,7.8,99
111,Mon Oncle,1958,Jacques Tati,Standalone,mon-oncle-1958,NA,NA
110,Monsieur Hulot's Holiday,1953,Jacques Tati,Standalone,monsieur-hulots-holiday-1953,7.3,90
109,The Scarlet Empress,1934,Josef von Sternberg,Standalone,the-scarlet-empress-1934,7.5,NA
108,The Rock,1996,Michael Bay,Standalone,the-rock-1996,7.4,58
107,Mona Lisa,1986,Neil Jordan,Standalone,mona-lisa-1986,7.3,85
106,Coup de Torchon,1981,Bertrand Tavernier,Standalone,coup-de-torchon-1981,NA,NA
105,Spartacus,1960,Stanley Kubrick,Standalone,spartacus-1960,7.9,87
104,Double Suicide,1969,Masahiro Shinoda,Standalone,double-suicide-1969,7.6,NA
103,The Lady Eve,1941,Preston Sturges,Standalone,the-lady-eve-1941,7.7,96
102,The Discreet Charm of the Bourgeoisie,1972,Luis Buñuel,10 Years of Rialto Pictures,the-discreet-charm-of-the-bourgeoisie-1972,7.8,93
101,Cries and Whispers,1972,Ingmar Bergman,Standalone,cries-and-whispers-1972,NA,NA
100,Beastie Boys: Video Anthology,2000,Spike Jonze Tamra Davis Adam Bernstein Adam Yauch Evan Bernard Ari Marcropoulos David Perez Shadi,Standalone,beastie-boys-video-anthology-2000,8.3,NA
99,Gimme Shelter,1970,Albert Maysles & David Maysles & Charlotte Zwerin,Standalone,gimme-shelter-1970,7.8,85
98,L'Avventura,1960,Michelangelo Antonioni,Standalone,lavventura-1960,7.7,NA
97,Do the Right Thing,1989,Spike Lee,Standalone,do-the-right-thing-1989,7.9,93
96,Written on the Wind,1956,Douglas Sirk,Standalone,written-on-the-wind-1956,7.3,86
95,All That Heaven Allows,1955,Douglas Sirk,Standalone,all-that-heaven-allows-1955,7.6,NA
94,I Know Where I'm Going!,1945,Michael Powell & Emeric Pressburger,Standalone,i-know-where-im-going-1945,7.4,NA
93,Black Narcissus,1947,Michael Powell & Emeric Pressburger,Standalone,black-narcissus-1947,7.7,86
92,Fiend Without a Face,1958,Arthur Crabtree,Standalone,fiend-without-a-face-1958,6.1,NA
91,The Blob,1958,Irvin S. Yeaworth,Standalone,the-blob-1958,6.3,58
90,Kwaidan,1964,Masaki Kobayashi,Standalone,kwaidan-1964,7.9,NA
89,Sisters,1972,Brian De Palma,Standalone,sisters-1972,6.8,70
88,"Ivan the Terrible, Part II: The Boyars' Plot",1946,Sergei Eisenstein,Standalone,ivan-the-terrible-part-ii-the-boyars-plot-1946,7.8,NA
88,"Ivan the Terrible, Part I",1944,Sergei Eisenstein,Eisenstein: The Sound Years,ivan-the-terrible-part-i-1944,7.7,NA
87,Alexander Nevsky,1938,Sergei Eisenstein,Standalone,alexander-nevsky-1938,7.5,NA
85,Pygmalion,1938,Anthony Asquith & Leslie Howard,Standalone,pygmalion-1938,7.7,NA
84,Good Morning,1959,Yasujirō Ozu,Standalone,good-morning-1959,7.8,87
83,The Harder They Come,1972,Perry Henzell,Standalone,the-harder-they-come-1972,6.9,NA
82,Hamlet,1948,Laurence Olivier,Standalone,hamlet-1948,7.6,82
81,Variety Lights,1950,Federico Fellini & Alberto Lattuada,Essential Fellini,variety-lights-1950,7.1,81
80,The Element of Crime,1984,Lars von Trier,Lars von Trier’s Europe Trilogy,the-element-of-crime-1984,6.7,66
79,The Dentist,1932,Leslie Pearce,W. C. Fields—Six Short Films,the-dentist-1932,6.7,NA
79,The Barber Shop,1933,Arthur Ripley,W. C. Fields—Six Short Films,the-barber-shop-1933,6.6,NA
79,The Fatal Glass of Beer,1933,Clyde Buckman,W. C. Fields—Six Short Films,the-fatal-glass-of-beer-1933,6.6,NA
79,The Pharmacist,1933,Arthur Ripley,W. C. Fields—Six Short Films,the-pharmacist-1933,6.5,NA
79,The Golf Specialist,1930,Monte Brice,W. C. Fields—Six Short Films,the-golf-specialist-1930,6.2,NA
79,Pool Sharks,1915,Edwin Middleton,W. C. Fields—Six Short Films,pool-sharks-1915,5.6,NA
78,The Bank Dick,1940,Edward Cline,Standalone,the-bank-dick-1940,7.1,NA
77,...And God Created Woman,1956,Roger Vadim,Standalone,and-god-created-woman-1956,6.3,NA
76,Brief Encounter,1945,David Lean,David Lean Directs Noël Coward,brief-encounter-1945,8,92
75,Chasing Amy,1997,Kevin Smith,Standalone,chasing-amy-1997,7.2,71
74,Vagabond,1985,Agnès Varda,4 by Agnès Varda,vagabond-1985,7.6,NA
73,Cléo from 5 to 7,1962,Agnès Varda,4 by Agnès Varda,cléo-from-5-to-7-1962,7.8,87
72,Le Million,1931,René Clair,Standalone,le-million-1931,7.4,NA
71,The Magic Flute,1975,Ingmar Bergman,Standalone,the-magic-flute-1975,7.4,NA
70,The Last Temptation of Christ,1988,Martin Scorsese,Standalone,the-last-temptation-of-christ-1988,7.5,80
69,Testament of Orpheus,1960,Jean Cocteau,The Orphic Trilogy,testament-of-orpheus-1960,7.2,75
68,Orpheus,1950,Jean Cocteau,The Orphic Trilogy,orpheus-1950,7.8,NA
67,The Blood of a Poet,1932,Jean Cocteau,The Orphic Trilogy,the-blood-of-a-poet-1932,7.3,67
65,Rushmore,1998,Wes Anderson,The Wes Anderson Archive,rushmore-1998,7.6,87
64,The Third Man,1949,Carol Reed,10 Years of Rialto Pictures,the-third-man-1949,8.1,97
63,Carnival of Souls,1962,Herk Harvey,Standalone,carnival-of-souls-1962,7,NA
62,The Passion of Joan of Arc,1928,Carl Theodor Dreyer,Standalone,the-passion-of-joan-of-arc-1928,8.1,98
61,Life of Brian,1979,Terry Gilliam,Standalone,life-of-brian-1979,8,77
60,Autumn Sonata,1978,Ingmar Bergman,Standalone,autumn-sonata-1978,8.1,NA
59,The Night Porter,1974,Liliana Cavani,Standalone,the-night-porter-1974,6.6,NA
58,Peeping Tom,1960,Michael Powell,Standalone,peeping-tom-1960,7.6,NA
57,Charade,1963,Stanley Donen,Standalone,charade-1963,7.8,83
56,The 39 Steps,1935,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,the-39-steps-1935,7.6,93
55,The Unbearable Lightness of Being,1988,Philip Kaufman,Standalone,the-unbearable-lightness-of-being-1988,7.2,73
54,For All Mankind,1989,Al Reinert,Standalone,for-all-mankind-1989,8.1,79
53,Sanjuro,1962,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,sanjuro-1962,8,83
52,Yojimbo,1961,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,yojimbo-1961,8.2,93
51,Brazil,1985,Terry Gilliam,Standalone,brazil-1985,7.8,84
50,And the Ship Sails On,1983,Federico Fellini,Essential Fellini,and-the-ship-sails-on-1983,NA,NA
49,Nights of Cabiria,1957,Federico Fellini,Essential Fellini,nights-of-cabiria-1957,8.1,NA
48,Black Orpheus,1959,Marcel Camus,Standalone,black-orpheus-1959,7.4,81
47,Insomnia,1997,Erik Skjoldbjærg,Standalone,insomnia-1997,7.2,NA
46,The Most Dangerous Game,1932,Ernest B. Schoedsack & Irving Pichel,Standalone,the-most-dangerous-game-1932,7.1,NA
45,Taste of Cherry,1997,Abbas Kiarostami,Standalone,taste-of-cherry-1997,7.7,80
44,The Red Shoes,1948,Michael Powell & Emeric Pressburger,Standalone,the-red-shoes-1948,8.1,NA
43,Lord of the Flies,1963,Peter Brook,Standalone,lord-of-the-flies-1963,6.9,67
42,Fishing with John,1991,John Lurie,Standalone,fishing-with-john-1991,8,NA
41,Henry V,1944,Laurence Olivier,Standalone,henry-v-1944,7,NA
40,Armageddon,1998,Michael Bay,Standalone,armageddon-1998,6.7,42
39,Tokyo Drifter,1966,Seijun Suzuki,Standalone,tokyo-drifter-1966,7.1,NA
38,Branded to Kill,1967,Seijun Suzuki,Standalone,branded-to-kill-1967,7.2,NA
37,Time Bandits,1981,Terry Gilliam,Standalone,time-bandits-1981,6.9,79
36,The Wages of Fear,1953,Henri-Georges Clouzot,Standalone,the-wages-of-fear-1953,8.1,85
35,Diabolique,1955,Henri-Georges Clouzot,Standalone,diabolique-1955,8.1,NA
34,Andrei Rublev,1966,Andrei Tarkovsky,Standalone,andrei-rublev-1966,8,NA
33,Nanook of the North,1922,Robert Flaherty,Standalone,nanook-of-the-north-1922,7.6,NA
32,Oliver Twist,1948,David Lean,Standalone,oliver-twist-1948,7.8,84
31,Great Expectations,1946,David Lean,Standalone,great-expectations-1946,7.8,90
30,M,1931,Fritz Lang,Standalone,m-1931,8.3,NA
29,Picnic at Hanging Rock,1975,Peter Weir,Standalone,picnic-at-hanging-rock-1975,7.4,81
28,Blood for Dracula,1974,Paul Morrissey,Standalone,blood-for-dracula-1974,6.1,NA
27,Flesh for Frankenstein,1973,Paul Morrissey,Standalone,flesh-for-frankenstein-1973,5.8,NA
26,The Long Good Friday,1980,John Mackenzie,Standalone,the-long-good-friday-1980,7.5,82
25,Alphaville,1965,Jean-Luc Godard,Standalone,alphaville-1965,7,92
24,High and Low,1963,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,high-and-low-1963,8.4,90
23,RoboCop,1987,Paul Verhoeven,Standalone,robocop-1987,7.6,70
22,Summertime,1955,David Lean,Standalone,summertime-1955,7.1,NA
21,Dead Ringers,1988,David Cronenberg,Standalone,dead-ringers-1988,7.2,86
20,Sid and Nancy,1986,Alex Cox,Standalone,sid-and-nancy-1986,7,76
19,Shock Corridor,1963,Samuel Fuller,Standalone,shock-corridor-1963,7.3,NA
18,The Naked Kiss,1964,Samuel Fuller,Standalone,the-naked-kiss-1964,7.2,83
17,"Salò, or the 120 Days of Sodom",1975,Pier Paolo Pasolini,Standalone,salò-or-the-120-days-of-sodom-1975,5.8,NA
16,Samurai III: Duel at Ganryu Island,1956,Hiroshi Inagaki,Standalone,samurai-iii-duel-at-ganryu-island-1956,7.5,NA
15,Samurai II: Duel at Ichijoji Temple,1955,Hiroshi Inagaki,Standalone,samurai-ii-duel-at-ichijoji-temple-1955,7.3,NA
14,Samurai I: Musashi Miyamoto,1954,Hiroshi Inagaki,Standalone,samurai-i-musashi-miyamoto-1954,7.4,NA
13,The Silence of the Lambs,1991,Jonathan Demme,Standalone,the-silence-of-the-lambs-1991,8.6,86
12,This Is Spinal Tap,1984,Rob Reiner,Standalone,this-is-spinal-tap-1984,7.9,92
11,The Seventh Seal,1957,Ingmar Bergman,Ingmar Bergman: Four Masterworks,the-seventh-seal-1957,8.1,88
10,Walkabout,1971,Nicolas Roeg,Standalone,walkabout-1971,7.6,85
9,Hard Boiled,1992,John Woo,Standalone,hard-boiled-1992,7.7,NA
8,The Killer,1989,John Woo,Standalone,the-killer-1989,7.7,82
7,A Night to Remember,1958,Roy Ward Baker,Standalone,a-night-to-remember-1958,7.9,NA
6,Beauty and the Beast,1946,Jean Cocteau,Standalone,beauty-and-the-beast-1946,7.9,92
5,The 400 Blows,1959,François Truffaut,Standalone,the-400-blows-1959,8,NA
4,Amarcord,1973,Federico Fellini,Essential Fellini,amarcord-1973,7.8,NA
3,The Lady Vanishes,1938,Alfred Hitchcock,Wrong Men & Notorious Women: Five Hitchcock Thrillers,the-lady-vanishes-1938,7.7,98
2,Seven Samurai,1954,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,seven-samurai-1954,8.6,98
1,Grand Illusion,1937,Jean Renoir,Standalone,grand-illusion-1937,8.1,NA
NA,Last Holiday,1950,Henry Cass,Essential Art House: Volume Three,last-holiday-1950,7.3,NA
NA,Gervaise,1956,René Clément,Essential Art House: Volume Four,gervaise-1956,7.4,NA
NA,Mayerling,1936,Anatole Litvak,Essential Art House: Volume Four,mayerling-1936,7,NA
NA,Daybreak,1939,Marcel Carné,Essential Art House: Volume Four,daybreak-1939,7.7,NA
NA,Kapo,1960,Gillo Pontecorvo,Essential Art House: Volume Five,kapo-1960,7.6,NA
NA,The Great Chase,1962,Saul J. Turell,50 Years of Janus Films,the-great-chase-1962,6.8,NA
NA,The Love Goddesses,1965,Saul J. Turell,50 Years of Janus Films,the-love-goddesses-1965,6.9,NA
NA,Paddle to the Sea,1966,William Mason,Three Children’s Classics from Janus Films,paddle-to-the-sea-1966,7.7,NA
NA,Sanshiro Sugata,1943,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,sanshiro-sugata-1943,6.7,NA
NA,The Most Beautiful,1944,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-most-beautiful-1944,5.6,NA
NA,"Sanshiro Sugata, Part Two",1945,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,sanshiro-sugata-part-two-1945,6,NA
NA,The Men Who Tread on the Tiger's Tail,1945,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-men-who-tread-on-the-tigers-tail-1945,6.7,NA
